split,row,idx,word,label,glove_target,glove_context_2,glove_context_5,glove_context_10,glove_context_sentence,bert_layer_1,bert_layer_2,bert_layer_3,bert_layer_4,bert_layer_5,bert_layer_6,bert_layer_7,bert_layer_8,bert_layer_9,bert_layer_10,bert_layer_11,bert_layer_12,bert_mean_last_four
train,3007,3007,disposition,False,1.0,0.6414672907091735,0.8002597902305378,0.7972300937430702,0.7972300937430702,0.9061363708966093,0.8910805097641258,0.8661238665683348,0.8349240568107612,0.8186220676330824,0.7936392680413805,0.744481424024202,0.7087067709999871,0.6517559692420412,0.6221179862154272,0.6551364425129925,0.578876570965311,0.6451126549209282
train,3008,3008,window,True,1.0,0.8208208289193312,0.9007947186563929,0.8991820564213324,0.8898371841521797,0.8905727600879833,0.867732028568432,0.8927580297844319,0.8862784602680397,0.8703070773678446,0.8368103064079055,0.7921969044636086,0.7744019137644417,0.7492182556726593,0.7585203102727809,0.7942101215061351,0.7244991272651045,0.7743081740880546
train,3009,3009,hang,False,1.0,0.3171463500122522,0.6835798608762773,0.6766119768451213,0.6766119768451213,0.9120930482979036,0.8979408911542105,0.8683965435760498,0.8561275034887663,0.8019979795324156,0.7546537886294806,0.7763747793308069,0.772282469625607,0.7184517091949323,0.6886258829115298,0.7105858407930913,0.5575213453749006,0.7034263364626963
train,3010,3010,time,True,1.0,0.6548421354895966,0.7593218812769386,0.7593218812769386,0.7593218812769386,0.38391779773586493,0.38547400189087966,0.42406735558212244,0.4503728341390091,0.4678809390186585,0.4570923618986213,0.4208584466620957,0.4015247063817681,0.41165662808198067,0.4283172915749033,0.5001311734281717,0.4469528527666468,0.4571812645354228
train,3011,3011,education,False,1.0,0.5375735453294604,0.6887578667161733,0.6887578667161733,0.6887578667161733,0.8777760726228712,0.8459526117093351,0.7986380475399568,0.7998308132296932,0.7614749489958961,0.738189878933529,0.7373800719574912,0.7535669425776982,0.735400664005237,0.7144682695813064,0.7315149584646822,0.6692374263585793,0.7405899879324789
train,3012,3012,finish,True,1.0,0.4523901551418119,0.7194237689094537,0.6771200011094491,0.6771200011094491,0.8423966822532585,0.8179307932063757,0.8021196398487851,0.7693080664726742,0.7199418130229119,0.7185254312741097,0.662933287138227,0.6538820319321906,0.6356531416431449,0.6060945538736514,0.6494236657267419,0.5743278122601236,0.6257785237801871
train,3013,3013,camp,True,1.0,0.7713933307712534,0.7366095076141533,0.7366095076141533,0.7366095076141533,0.35512960245919883,0.42677980276743965,0.4705387857978206,0.518224038810944,0.563582100531886,0.5612165616098587,0.5691048784697719,0.5396322108406943,0.5387517039999992,0.5492882953491228,0.5923788121547119,0.5230087377471206,0.5648813844805414
train,3014,3014,taste,False,1.0,0.6457539060798066,0.7496004756379576,0.7533553313581912,0.7533553313581912,0.8911605930937502,0.8297057495014073,0.74353078301059,0.6176297802638887,0.5703208992801565,0.5292804360081588,0.49807664593205625,0.49766956551790603,0.4804210988780711,0.4645330357532737,0.510725115576936,0.4487197580503851,0.4872629875541281
train,3015,3015,lunchtime,True,1.0,0.5042816902547196,0.6393724379204841,0.7213817408355677,0.7213817408355677,0.9545344434077769,0.947598512543166,0.9394032609072974,0.9228312542476026,0.900105523648314,0.870667604592344,0.8073891303859698,0.757680243363674,0.7052054835774388,0.6662469743273421,0.6779944248065753,0.6641562748878593,0.6890119435218977
train,3016,3016,do,False,1.0,0.6956064644082278,0.7187780463762953,0.746650707953878,0.746650707953878,0.5914810317950693,0.629156515428713,0.5896621408673131,0.5637856301957133,0.5482714993087148,0.513375482330524,0.4587251107627993,0.40960666259480605,0.4182456693262594,0.45785005608846585,0.5246757742686368,0.4194429935414104,0.4723022887262477
train,3017,3017,feeling,True,1.0,0.7113977684980183,0.766812250400711,0.766812250400711,0.766812250400711,0.548265885702514,0.5592626223428246,0.5947807924084527,0.6703299638659347,0.7274315908016883,0.7458842430207393,0.7227707997365673,0.6726317703691687,0.6663612130804113,0.6610298192833568,0.6866557876578665,0.6479893198112184,0.6789253988296398
train,3018,3018,coverage,True,1.0,0.5860205188013576,0.6298700940431348,0.6298700940431348,0.6298700940431348,0.6413076219730326,0.6313367071988194,0.6239110564436913,0.5920601936358061,0.5692321359958716,0.5868395740347891,0.5919039014470272,0.5849994993600693,0.560049321305325,0.5721642050434815,0.58149797100382,0.5261652173883202,0.577590402996819
train,3019,3019,make,True,1.0,0.47039346570845825,0.593280287487654,0.6270502184368246,0.6270502184368246,0.7035893782561878,0.7159071267833749,0.7147421124853546,0.6839534379370833,0.666578859071968,0.6559940341041932,0.6206261791551191,0.5468627441801445,0.521121677893802,0.537470135507879,0.5906619295225177,0.46185294130457805,0.5501394356304738
train,3020,3020,cut,True,1.0,0.7805992223566388,0.7805992223566388,0.7805992223566388,0.7805992223566388,0.9018597180126439,0.9019304152959223,0.9086325356593409,0.9272997374914158,0.9306329029413895,0.9042861277623141,0.9037029688826393,0.9102115302518237,0.8948188691178168,0.8979135640726439,0.8902777263221543,0.8439930024715171,0.8940047367007318
train,3021,3021,body,True,1.0,0.8391342134684452,0.8391342134684452,0.8391342134684452,0.8391342134684452,0.918540678163913,0.9191998183144268,0.9315457761124158,0.9023868078207014,0.866775433327275,0.8199251298770769,0.8177583562727323,0.8277170185806368,0.8162306335844752,0.8138049965723937,0.8337034489639359,0.7822554351088397,0.8246390362008799
train,3022,3022,capture,False,1.0,0.6815074979860708,0.7007037103426265,0.7007037103426265,0.7007037103426265,0.7258734439740563,0.7335153731184701,0.7369203608457752,0.7321663290907503,0.7189803958019858,0.7222079866092211,0.674769226492045,0.6791890442763636,0.6244034007169886,0.6272643302036836,0.6005623136318802,0.33396451678128236,0.6063759890890872
train,3023,3023,time,False,1.0,0.5400107472724244,0.6190225436528355,0.6190225436528355,0.6190225436528355,0.7962537613521427,0.7214749409503666,0.6059357211801167,0.5193918407210081,0.5019406241797503,0.4438158745363515,0.40318195838986587,0.43711665827746216,0.4019413926565446,0.3947254962434882,0.48485320163366197,0.37020236538527324,0.4352112119473041
train,3024,3024,trade,False,1.0,0.5376860027242268,0.6210019914818709,0.577470688146688,0.577470688146688,0.49246881808934356,0.452918370915945,0.4929192804585568,0.4949218063177772,0.5013240389615293,0.456443040091151,0.4830182851429314,0.4968627439034028,0.43648489750380765,0.44108734672359906,0.472823906258588,0.4170407350661057,0.4417986871918508
train,3025,3025,translate,True,1.0,0.8337498887766858,0.8446395618958613,0.8795240366336926,0.8795240366336926,0.9114051986816657,0.90840955854267,0.9093020104226359,0.9025183316137076,0.9041706976825563,0.892596715745944,0.9036870022513115,0.8947010780128198,0.8776913878027266,0.8618878700325886,0.862935340990626,0.8271792304228003,0.8711173881880278
train,3026,3026,development,True,1.0,0.8848377108077292,0.847097453358815,0.8297200329067577,0.8297200329067577,0.8817800976146767,0.8571650804240104,0.8672430520271031,0.8576296431571658,0.8518716765898775,0.8229876429943622,0.8201022649840642,0.7826374501778481,0.7167601834126759,0.7060161799475689,0.7406441301669474,0.6887897822684725,0.731593933902756
train,3027,3027,extend,False,1.0,0.2539848066712474,0.3669232028650961,0.3515776686546381,0.3515776686546381,0.8678173236870039,0.8278647316209139,0.8076504260147032,0.7997433380584403,0.7455044996221184,0.7374111975567381,0.7264124463708236,0.6694382745795691,0.6262531990101531,0.612263278590879,0.6383780055416013,0.43087969136241067,0.614584629424656
train,3028,3028,empathize,True,1.0,0.8547235436600744,0.9646250185067077,0.9646250185067077,0.9646250185067077,0.9668087143039684,0.9715750178265353,0.9670957235133908,0.9649336701590575,0.9658120265229059,0.9375953158303909,0.9318178846516998,0.920008680430793,0.8873431009561369,0.8872998817343646,0.8878040479207902,0.8845373814211496,0.8936806122078732
train,3029,3029,see,True,1.0,0.827377349793025,0.7207068637506978,0.7207068637506978,0.7207068637506978,0.9081688889237339,0.8857130552193336,0.7897726589902978,0.7208060791838891,0.7215216994315102,0.6634366180718274,0.6134914321920901,0.5816808276366767,0.5574385405544982,0.5465340959597496,0.5976934054459806,0.5712556950547584,0.5863816327173988
train,3030,3030,check,False,1.0,0.30966069796240137,0.5898716411204408,0.5749761640055908,0.5749761640055908,0.8256564122328164,0.7649693311911544,0.6840872581998644,0.56224182155925,0.5264905787464629,0.49110630444763426,0.43773038252079327,0.39143593600266047,0.3559186979169301,0.27707008485027385,0.32781575307469724,0.247402373448785,0.3165362819491538
train,3031,3031,number,False,1.0,0.10378007840524477,0.6098036144443741,0.6555725096301742,0.6555725096301742,0.8443164410359941,0.818926177669494,0.7982601438771227,0.796060795016918,0.7716166624488335,0.7550886571988986,0.7127855446894937,0.7212371499678133,0.6901770920007688,0.6986926704353097,0.7132218379024895,0.6245572142914926,0.6980814327304007
train,3032,3032,loaf,True,1.0,0.35934534909617083,0.35934534909617083,0.35934534909617083,0.35934534909617083,0.8929885525662586,0.8826187768913568,0.8195852750096697,0.7465075786704721,0.7056991914399978,0.6821637989032744,0.6375172857393564,0.6605235652555631,0.6126293480193962,0.6197758723582251,0.6380272745840817,0.560699116362066,0.6218188871675951
train,3033,3033,progress,True,1.0,0.5723888880345925,0.6232018972817046,0.6834216590288987,0.6834216590288987,0.8592727731107178,0.8294517463024232,0.729127857642955,0.6777094435519101,0.6687012577616038,0.6670612622815307,0.6635051085376437,0.6358063241095713,0.5934808666028183,0.5943008649420032,0.6330304181703198,0.6206733027800936,0.6214109766775682
train,3034,3034,home,True,1.0,0.5352403585439576,0.7437682847159773,0.7353912192546852,0.7353912192546852,0.8962236359570687,0.8453497745640453,0.8315146466129808,0.7593181336148197,0.7522053680102847,0.7115738347077476,0.6301285286599386,0.6231034778738819,0.6015922883014353,0.5434697080117455,0.5993837674407755,0.5374096956148637,0.5878080918734756
train,3035,3035,reply,True,1.0,0.533384718041247,0.6505162802478911,0.6505162802478911,0.6505162802478911,0.6054760758300634,0.633584480939731,0.6209932177621124,0.6155805566435485,0.6073988381801037,0.5879527460008787,0.5338923452556978,0.5046834426857637,0.46126036498402656,0.4819422298761246,0.523775648822608,0.4344356039047605,0.4958282714942791
train,3036,3036,folk,True,1.0,0.7292416372078805,0.5885651798821112,0.5885651798821112,0.5885651798821112,0.36685115249140476,0.4296594816890494,0.4342978149980245,0.4672574173077691,0.508059506858016,0.5480586045462114,0.5589522024481537,0.587618662170082,0.589104932250403,0.6122555072596387,0.629063806818184,0.21908722668166025,0.5959680227285199
train,3037,3037,direction,False,1.0,0.7617311609846389,0.8128277772533526,0.8128277772533526,0.8128277772533526,0.8855950024207967,0.7979202820597708,0.7520041554898586,0.7302101789025538,0.6945304523116526,0.670070366118332,0.5661110995372882,0.5394194732010728,0.5085541725054631,0.49575017663297394,0.5890244237546342,0.5096395566564488,0.5409256692790131
train,3038,3038,work,False,1.0,0.6181282995180271,0.6712402913373894,0.7024586183229431,0.7024586183229431,0.8454147711456286,0.8275044066897027,0.7980774696058803,0.7970555645600624,0.7768722626531734,0.7633552763598135,0.7569435091765163,0.7655605792455326,0.7604439750400904,0.7789599281127197,0.7973488906621754,0.7613382589611338,0.7851540343213662
train,3039,3039,carry,True,1.0,0.38677646135570504,0.754418158555864,0.733952406544333,0.733952406544333,0.7079772355765316,0.7356049203214904,0.7902153633054991,0.7778492222977991,0.7926112675149927,0.762823317884705,0.7022029344500806,0.6615770381973367,0.571162889861534,0.5873497470955045,0.5997241113888797,0.4654570333859011,0.5842964789195684
train,3040,3040,night,True,1.0,0.9999999999999997,0.901665828830681,0.901665828830681,0.901665828830681,0.9619110715619499,0.972124138973296,0.9768793198749308,0.9801820489810329,0.9704448950261811,0.9703420696857236,0.9779278441814202,0.9754669815508047,0.9736739386729651,0.9559739751283127,0.9578843116978766,0.9516948688660322,0.9640756752837094
train,3041,3041,transplant,True,1.0,0.5398441140209125,0.8223014231358156,0.8405552054025853,0.8405552054025853,0.919140122736005,0.9329286762662475,0.9116647680954416,0.9101052496555728,0.9053736946534587,0.9060296511170122,0.9107273307152411,0.9063708314458316,0.9025992384083169,0.8916235218156121,0.8830498077601735,0.8720352077259825,0.8917923641424437
train,3042,3042,wilderness,True,1.0,0.6071514440155383,0.7988599432212777,0.7888801620456054,0.7888801620456054,0.8590329532742662,0.8355619934981686,0.8158203779492182,0.7834782267413914,0.784656143681185,0.7154765847573223,0.6706990697663961,0.6816545655174786,0.6699525021609101,0.6521351000514434,0.6862295163331021,0.6048857232506537,0.6752524660912238
train,3043,3043,body,False,1.0,0.10307443074796681,0.12750954153130914,0.12750954153130914,0.12750954153130914,0.7537231989858829,0.6592873946143593,0.654181634135415,0.6568896970961277,0.5800295381534104,0.5669662713950563,0.5540520082874132,0.5178803493649428,0.4879380287399717,0.5055159869031907,0.5768137467229998,0.4986703471375163,0.5304345363786139
train,3044,3044,end,False,1.0,0.7126325943772461,0.8115423960890346,0.8115423960890346,0.8115423960890346,0.8505589095266594,0.7725006306977528,0.7036591582018982,0.6249545177069895,0.5487421354377501,0.511433427972162,0.43326006307515347,0.3947989187547143,0.3900472877799411,0.37808469213116475,0.43055745333410633,0.3462464012515983,0.4017170911411427
train,3045,3045,extend,False,1.0,0.5574229421860749,0.5474666940636732,0.5700281883356395,0.5700281883356395,0.810247009499617,0.7541517164282465,0.6433253024667133,0.5894426740886549,0.5443511693741937,0.48701125645343385,0.42448801129210184,0.38936308684102927,0.36326044457905304,0.3472772264770707,0.3868262429763007,0.22444591192097582,0.3500807116697477
train,3046,3046,wash,True,1.0,0.7657453666941804,0.7184915508338853,0.7184915508338853,0.7184915508338853,0.9109151361816725,0.8975924637818407,0.895983364308967,0.8902898500064008,0.8930262948970847,0.8877782117306943,0.8855646190557098,0.8702000696275654,0.8405742839445809,0.8253526447895629,0.7987225129226769,0.7936613062247253,0.8248197992731986
train,3047,3047,save,True,1.0,0.8807251191491471,0.87610140842977,0.87610140842977,0.87610140842977,0.9484278029657184,0.9478031507648893,0.9485322306278239,0.9359041446100316,0.8910417331373319,0.8284907676930748,0.7850426729785954,0.7485158138280412,0.6990285974869531,0.6412942157077435,0.6606831164315307,0.7049760273742323,0.687350335840761
train,3048,3048,go,False,1.0,0.32198246802091046,0.47122798231172,0.5136349222597436,0.5136349222597436,0.6090007267358264,0.6736605649266578,0.639398141937133,0.645005433710882,0.6791473041995809,0.6176936020047912,0.5339774229671567,0.538779766361221,0.5004853623746844,0.4901149423832179,0.5152386707780698,0.44688062789639765,0.5066451806145846
train,3049,3049,role,True,1.0,0.7211107299335898,0.7744388571050725,0.7996169500707344,0.7996169500707344,0.8275693621708853,0.7621194172738315,0.7245329908636055,0.6846294087916798,0.6811080671115742,0.6865053553334918,0.6531095654435795,0.6544397780101693,0.6012549561055937,0.6191139570967338,0.6370101578387646,0.6034247549935444,0.6264477442435703
train,3050,3050,ruffle,True,1.0,0.7219354385989516,0.7979952204727071,0.7979952204727071,0.7979952204727071,0.5830619481168279,0.5839139330670281,0.6102534737206116,0.6453429426210393,0.7019517374067374,0.6884002378026466,0.6730279617395646,0.6533854557151237,0.6532170408385221,0.6680148225541467,0.6845216794288383,0.6669744000250156,0.6766103032144293
train,3051,3051,purchase,True,1.0,0.7222309212491981,0.7296361580220191,0.7296361580220191,0.7296361580220191,0.6211655778753761,0.5977101448607649,0.6433361030492502,0.6866633574574857,0.7354220382745029,0.7114877849414073,0.6999293690233805,0.6744774040005016,0.5938185381645087,0.6113083516888843,0.638944359503537,0.5378022379274954,0.617365804650695
train,3052,3052,give,True,1.0,0.8685728236661932,0.8937449845657329,0.9381475021646959,0.9381475021646959,0.9244510943674673,0.9297731630016698,0.9277715262315316,0.8813470551583215,0.8617094457041112,0.7044350507870788,0.6855777421023908,0.6883658369316102,0.7246933120999222,0.7574531206053433,0.7575971444663728,0.7856268289207466,0.7660156402468822
train,3053,3053,ferment,False,1.0,0.46382638992236624,0.695325937672157,0.7298881936350285,0.6987266774796149,0.7853991226931781,0.8067555852924888,0.818614276098299,0.7980017917274431,0.8323955563501132,0.8308062898172299,0.8242211768947891,0.7844850792625363,0.7015501563331512,0.6698885129422507,0.6741809600675591,0.6849713424636871,0.6910084584209533
train,3054,3054,eye,False,1.0,0.4299765306080319,0.5573909858616991,0.5573909858616991,0.5573909858616991,0.5161340684505007,0.5338602582463712,0.490787141412271,0.43705820676043494,0.4230322666642259,0.40155927534110003,0.37579986221457723,0.3364479453071622,0.29088091079266143,0.33731475067755984,0.3777182018198357,0.3446426217934895,0.3373349950714627
train,3055,3055,chain,True,1.0,0.6402831165118376,0.7219062959076441,0.7219062959076441,0.7219062959076441,0.7897848894508296,0.8034727645547711,0.7855232158072827,0.7787756790185909,0.7551496741610599,0.7008555362044845,0.6148763454295639,0.5448445667991476,0.49220601861336755,0.42466631540367167,0.4599839582937718,0.4203728232354903,0.46078024685764263
train,3056,3056,live,False,1.0,0.5948971839327107,0.6809567727785398,0.6614160267782813,0.6614160267782813,0.5587428341154236,0.5910233330932569,0.6031901698851599,0.6127682562716446,0.6551522418612858,0.6145157253363519,0.5992033178210918,0.579494427593743,0.4859239233913399,0.5000781448806306,0.5131134503525047,0.4541132717221461,0.504039842696815
train,3057,3057,water,False,1.0,0.7986789127395503,0.8219538909158688,0.7700448001427189,0.7700448001427189,0.9331233039583728,0.9265367744353126,0.8361244714800038,0.8219154089685968,0.7873925663612589,0.7728050982667272,0.7510920752592399,0.6846054468093566,0.6685607884783642,0.667011907690056,0.6636201896764496,0.5538220656440319,0.6587515368824582
train,3058,3058,draw,False,1.0,0.395685496818875,0.49030610382926815,0.4738758554186808,0.4738758554186808,0.5951025975346036,0.6327559539512824,0.5907638371704309,0.5667306291567469,0.5767451373272842,0.5719830794240894,0.5751729621709349,0.530034165505865,0.4744365097509517,0.47778315661225595,0.47657363292060095,0.12095326939057466,0.4611129698880542
train,3059,3059,apply,False,1.0,0.6060348892227914,0.717884034237203,0.7113504859915678,0.7113504859915678,0.8678591499672773,0.8530422233952974,0.6912238628001608,0.6032995607833799,0.5082907463091723,0.47587188285899484,0.44264118257780466,0.4302438738027558,0.37489244069365923,0.39309831389627853,0.4641078900175404,0.18266378171689213,0.4053637500594749
train,3060,3060,stand,False,1.0,0.5377486597223364,0.5773210796446541,0.5773210796446541,0.5773210796446541,0.6993700053593638,0.668623294340208,0.6425344836745343,0.6183958503439535,0.6214138713172709,0.4634737364455234,0.41022115734467446,0.350627364234489,0.28010851193750086,0.30696036692066825,0.4105327738143469,0.3105490244579134,0.33652491130245643
train,3061,3061,find,False,1.0,0.45806954529901034,0.5271039953125148,0.548926880564887,0.548926880564887,0.5981936474173105,0.621856296743041,0.5818196825912674,0.5044009061320242,0.4798056013036396,0.41106072685339334,0.3919502000254251,0.3590301940455518,0.3198445620350316,0.33552563247448236,0.3903482621772576,0.36149743397410145,0.35626149782034716
train,3062,3062,describe,True,1.0,0.8802613578865014,0.8323704435798706,0.8323704435798706,0.8323704435798706,0.6019078894089788,0.6020790249470086,0.5881861463383022,0.5731394026096532,0.5637322573471342,0.5467919899553572,0.5336518043482988,0.49494988430093734,0.4281410682815576,0.41656709509900064,0.5030819672721182,0.46032230622004217,0.46212774134008894
train,3063,3063,pull,True,1.0,0.8812726714978835,0.7405723066816218,0.7405723066816218,0.7405723066816218,0.9240083483161227,0.9034210270056193,0.87261209417211,0.8653624933625683,0.8597774507042698,0.8208722850310054,0.8042877912086182,0.7848962378937616,0.7439193217303203,0.7393716405968832,0.7353016735353813,0.7215239309680127,0.7533775365875354
train,3064,3064,pull,False,1.0,0.4497032368022162,0.4497032368022162,0.4497032368022162,0.4497032368022162,0.9249944388112694,0.9016639558047177,0.8903580809336744,0.893009361012202,0.8872821491713686,0.9010614979093863,0.8968955199033716,0.8938782696193751,0.8839098333369375,0.8715892323290942,0.8730348500521283,0.8226124937606477,0.877695494984797
train,3065,3065,door,True,1.0,0.7363591289110234,0.7542124323986711,0.7542124323986711,0.7542124323986711,0.9133387905051462,0.8487917531344306,0.8048096428889446,0.7404020750690405,0.697709734776589,0.620134043377481,0.5895331158783502,0.579598499932595,0.559660608093852,0.575415607836723,0.6129150864032454,0.5535188983327395,0.5902527899390061
train,3066,3066,area,True,1.0,0.5831819580648617,0.6273178381673046,0.6941461368999042,0.6941461368999042,0.7989685858322857,0.7410076978229884,0.7242237657818479,0.6989111945007317,0.6815794725432562,0.6755233870569257,0.646351711842295,0.6377834675918952,0.5835038552841967,0.6121284662700266,0.6176037733812058,0.5702580239099833,0.6126596548445018
train,3067,3067,dresser,True,1.0,0.48004594042447507,0.48004594042447507,0.48004594042447507,0.48004594042447507,0.9095269248752959,0.9119288682437173,0.9288862625661259,0.9326398739743473,0.9268381911715846,0.9262506016288735,0.9176691810157903,0.9167464556221975,0.9072805057799547,0.9138130883732762,0.9060503244922542,0.8604789132863173,0.9044050777557177
train,3068,3068,product,False,1.0,0.8213855988445367,0.8358327855076787,0.7848737520096546,0.7848737520096546,0.8314251853512027,0.7613711090388738,0.6471957608872841,0.5622188229622125,0.45245352871298544,0.4420165493292481,0.4208840714009874,0.4046070558531899,0.38242826499775134,0.35776588906130236,0.3783220945681972,0.32996711453473,0.3765124392393428
train,3069,3069,gather,True,1.0,0.6570154747720293,0.8741075250860878,0.833142219719639,0.8145319550745258,0.9354317762932649,0.889097602465622,0.8066304889854479,0.7992727847303223,0.7803898209239272,0.6983062240958441,0.7517764289353277,0.7402244407554526,0.7299392296844163,0.761336917408543,0.7663884876440316,0.7730494725755478,0.7634966427535593
train,3070,3070,straighten,True,1.0,0.1407158283840786,0.1407158283840786,0.1407158283840786,0.1407158283840786,0.8006959734664386,0.7883433569833934,0.7682689948699625,0.753284328109287,0.7816218932413889,0.786602937421338,0.7872669693772251,0.7966061816787289,0.7364440499112895,0.7134571846694967,0.751354376151086,0.7317987735164694,0.7401479515973824
train,3071,3071,mystery,True,1.0,0.8594257359425069,0.7907928903433302,0.8099887132694965,0.8099887132694965,0.94156717500496,0.9333843851106047,0.924485235447707,0.9248616795945523,0.9248413853072862,0.9293939531651645,0.9060977904922288,0.9180674400201041,0.9073124930606088,0.8873320365450136,0.8827566909975292,0.8527319370830768,0.8974941984163722
train,3072,3072,classify,True,1.0,0.6012763667380625,0.7052525123339395,0.6897807719160075,0.6897807719160075,0.5036627359321064,0.547463088487014,0.597142589387966,0.6701543913965133,0.6946765021893998,0.6867082719682204,0.678672513066426,0.7086593205914024,0.6396198756122446,0.5891866431605314,0.6119987252826,0.5535552628969048,0.6159809294443687
train,3073,3073,see,True,1.0,0.7367764542725997,0.8273193812336725,0.8605892738746356,0.8605892738746356,0.88320521555083,0.8339517482696177,0.7674724099475311,0.7492679029188636,0.7639973729304138,0.7100451107292651,0.7179470148752961,0.6859376444270814,0.6648852186115487,0.6918640453683044,0.7548247636156232,0.7106676730449298,0.7187295648230451
train,3074,3074,reflection,False,1.0,0.7874121489086632,0.6967283550050617,0.7515207457764915,0.7515207457764915,0.8761289172103531,0.7894606126744671,0.7516002097893363,0.6897313159960579,0.6291654418867021,0.5531144161018993,0.5390309530319364,0.5497345193178658,0.5180206800545611,0.5110019397123431,0.5290033709354535,0.4629926300724261,0.523736011760824
train,3075,3075,meet,True,1.0,0.7370171722455681,0.858552694487681,0.858552694487681,0.858552694487681,0.8680517973349451,0.8625940728337345,0.8952641738519019,0.836639041951205,0.8185746813691533,0.7370195297934049,0.69693630450027,0.6753590842350005,0.6057030332780013,0.5701913487981062,0.5886404002964344,0.5729191303667917,0.599172433597339
train,3076,3076,admit,False,1.0,0.6300861876629876,0.6431991870827649,0.6431991870827649,0.6431991870827649,0.6718729255507384,0.6842162841593504,0.6639882080211658,0.707707541121209,0.7220397135491126,0.6685528532144458,0.6365728504815743,0.6079972033410314,0.5703886771715595,0.5697994631178854,0.5402837381271083,0.4417294033109038,0.5561717325121651
train,3077,3077,beer,True,1.0,0.2977526530477545,0.7132926622565906,0.7312288660673445,0.7312288660673445,0.8365598915863472,0.8224622430565355,0.775756634857397,0.7539352551513114,0.7483659365133922,0.7528746933080326,0.7314544910689849,0.7499674046227983,0.7343212074978233,0.7312584698101265,0.7239916326071282,0.3981780897276155,0.7097625336962845
train,3078,3078,put,False,1.0,0.47380217762497184,0.5233503843435799,0.5233503843435799,0.5233503843435799,0.8853307672194044,0.8866245689458359,0.8729838738174432,0.8895346241594451,0.8980466530151995,0.890028069629105,0.8841615687365619,0.8701676043003386,0.7911572406517375,0.6469595422268415,0.6987397289470115,0.6715247610660097,0.720595509377568
train,3079,3079,unravel,True,1.0,0.8658462526301252,0.8577191825920746,0.8262279093920544,0.8262279093920544,0.8982353674059236,0.9214182633655132,0.9244294209570514,0.9146126127456159,0.9093102235684235,0.8915581688057106,0.896647136715542,0.873331413851184,0.8502558748975217,0.8429976578625055,0.863827518702065,0.8559528231168075,0.8616099683361629
train,3080,3080,stuff,False,1.0,0.3762005764924692,0.5849876257206205,0.5849876257206205,0.5849876257206205,0.24046773722006007,0.2877836969276089,0.3099432690715948,0.31400364461129804,0.36700000193044047,0.39330398643156245,0.38037467022933497,0.42303733052056125,0.4357802626001332,0.46748776837404066,0.5130075406583444,0.3667040047946931,0.4664290577419068
train,3081,3081,play,False,1.0,0.7161420411827861,0.6502912602071219,0.6502912602071219,0.6502912602071219,0.8171061850772401,0.7544799299689504,0.72521321679732,0.6884867965691341,0.624452665322705,0.5743522888285665,0.5448638697560197,0.5009659111839784,0.4577687066207493,0.41713211198415984,0.4040447728430746,0.37367035526495934,0.4437613249176051
train,3082,3082,touch,False,1.0,0.5255221575455171,0.6939669251909014,0.6939669251909014,0.6939669251909014,0.8269602773288817,0.7798778295941349,0.7170935786913537,0.6402147266167042,0.6434385626665334,0.6417742976440959,0.6144360358630366,0.624544509181643,0.6159457118910577,0.5972766140722524,0.5696573460036474,0.5473315548979337,0.6018862980228443
train,3083,3083,wharf,False,1.0,0.568411811852273,0.648857356610189,0.648857356610189,0.648857356610189,0.9204102827130463,0.9046703254542073,0.9053254113889652,0.9054965971217238,0.9058911474271157,0.8689569154092239,0.8535154583447288,0.7904566541041783,0.7543603379140823,0.7618481743537937,0.8004128517062725,0.7334758618885717,0.7748033085341822
train,3084,3084,despite,False,1.0,0.39064289456909734,0.6025095687978557,0.6066854553567852,0.6066854553567852,0.8444785259581753,0.7689425181050606,0.7774773538462137,0.7257460189188307,0.7375770666310303,0.6973811835932017,0.639099155301773,0.5559679826813189,0.5012937996068357,0.5640622969875554,0.6120922486822364,0.4581388504694161,0.5756035181960986
train,3085,3085,stretch,False,1.0,0.6425721459030312,0.7075102347514256,0.6872842520817678,0.6872842520817678,0.6665583773720023,0.6796701960690632,0.6943681368484832,0.6661289889889416,0.6684239699191808,0.6423378576288662,0.5948928848314993,0.5340843571761629,0.4536044166457172,0.4669075372128439,0.4969391386064861,0.45011863654805445,0.4840117419211311
train,3086,3086,line,False,1.0,0.5407165023955249,0.6775951460460776,0.6775951460460776,0.6775951460460776,0.8385767818305362,0.7116893495292026,0.6545571064703694,0.5920978444890643,0.5068360084475187,0.40506792946371173,0.39242010627548796,0.36360563242584165,0.2873512346349162,0.24404382036693706,0.2858897981963312,0.3022039434618108,0.27744643950689885
train,3087,3087,snap,False,1.0,0.25815815162109335,0.4453024882464768,0.4453024882464768,0.4453024882464768,0.6053004134224851,0.6349427227947201,0.6165184228735703,0.5246644523441242,0.5150767230355869,0.5270708027402395,0.5306815168491198,0.5519480358974377,0.48578979374820747,0.5143834266505946,0.5081168373261785,0.18319837663222815,0.48083745433827074
train,3088,3088,have,True,1.0,0.6980889442232487,0.8011920976556978,0.8011920976556978,0.8011920976556978,0.8808349149248403,0.8461148944097813,0.8131752804461129,0.771204334204275,0.7283754477983126,0.6709945442175167,0.6460306111256924,0.5913280073735989,0.5618808179927428,0.5392425686191866,0.5903410294131727,0.6121940475676666,0.5899455457752919
